date,no1,no2,no3,no4,no5
2014-01-15 08:00:00,-0.313067,-0.483559,1.745421,1.329355,0.293121
2014-01-15 09:00:00,-1.214150,1.020076,0.297675,1.164417,-1.078720
2014-01-15 10:00:00,0.313921,-0.254718,-0.545823,-0.324920,0.264156
2014-01-15 11:00:00,-0.494184,-0.030237,-1.184715,-0.265259,-2.486589
2014-01-15 12:00:00,-0.335349,-0.817138,0.026014,-0.040201,-1.676696
2014-01-15 13:00:00,-1.191391,0.968642,-0.574120,1.057507,-0.685498
2014-01-15 14:00:00,1.351080,-0.998704,0.523251,0.562263,-0.542443
2014-01-15 15:00:00,-1.433667,1.570588,-0.181777,0.081607,1.625483
2014-01-15 16:00:00,-0.536913,0.053649,-1.325104,-0.272897,-1.552395
2014-01-15 17:00:00,-0.964780,-0.678689,-0.430686,0.435910,0.283351
2014-01-15 18:00:00,-1.243270,-0.251592,0.124544,-0.226151,1.268227
2014-01-15 19:00:00,-0.140133,0.767233,-0.122411,-0.912026,1.714186
2014-01-15 20:00:00,1.254648,0.123980,-0.510633,1.685870,-1.336085
2014-01-15 21:00:00,-1.073090,-0.310805,0.866920,0.923227,1.168352
2014-01-15 22:00:00,-0.429197,0.246881,-1.617823,-0.123406,0.542854
2014-01-15 23:00:00,-0.645561,-0.141066,-0.542807,-0.576310,-0.220156
2014-01-16 00:00:00,0.907944,-0.616186,-0.397897,-0.215396,-0.150358
2014-01-16 01:00:00,0.478345,-0.533719,-0.657322,-0.833393,0.299244
2014-01-16 02:00:00,1.240640,-0.665715,-1.808352,-0.626902,-0.459898
2014-01-16 03:00:00,-0.395065,0.479090,-0.788433,-0.532500,0.431922
2014-01-16 04:00:00,-0.012261,-0.193782,0.549889,-0.066564,0.047241
2014-01-16 05:00:00,-0.395387,0.408571,0.649141,-1.446160,1.117575
2014-01-16 06:00:00,-0.588497,-0.079459,0.006015,0.531285,1.099734
2014-01-16 07:00:00,-1.039204,-1.426549,0.927584,-2.219968,0.112511
2014-01-16 08:00:00,1.076412,0.802626,-2.150987,-0.027524,0.709808
2014-01-16 09:00:00,0.439710,1.174102,-0.875498,-0.511888,0.537254
2014-01-16 10:00:00,-0.247823,-0.852447,0.285977,1.070797,-0.751817
2014-01-16 11:00:00,0.805665,0.928617,-1.126326,0.620454,0.346614
2014-01-16 12:00:00,2.147371,0.529750,-0.261246,1.106111,-1.660426
2014-01-16 13:00:00,-2.117342,-1.127651,0.735280,-2.778198,-1.056635
2014-01-16 14:00:00,0.242148,-1.114096,1.797432,-0.354110,-0.239466
2014-01-16 15:00:00,0.334910,-0.812145,-0.205919,0.338196,1.489294
2014-01-16 16:00:00,-1.118429,0.334529,-0.084288,-0.305177,-0.753253
2014-01-16 17:00:00,-0.408772,1.314840,1.558080,-0.971767,0.433805
2014-01-16 18:00:00,1.076264,-0.613249,0.892051,0.513453,-1.414979
2014-01-16 19:00:00,-2.405237,0.116556,2.067124,-1.442855,0.326777
2014-01-16 20:00:00,0.101917,0.526107,-2.049820,0.135874,0.837389
2014-01-16 21:00:00,0.230359,0.606712,0.156992,2.031279,-0.988242
2014-01-16 22:00:00,0.866491,0.389489,-1.508281,-0.229457,-2.076477
2014-01-16 23:00:00,-0.375407,-0.124355,0.471327,0.493901,-0.536188
2014-01-17 00:00:00,-0.373065,-1.233209,-0.642471,1.478188,-2.702118
2014-01-17 01:00:00,1.555664,-0.754033,0.586776,-0.387055,0.723723
2014-01-17 02:00:00,-0.423594,-0.603399,-1.031486,-1.270565,-0.268550
2014-01-17 03:00:00,0.232733,-1.245018,-0.374198,-0.243635,-0.527475
2014-01-17 04:00:00,0.215873,-1.036318,-0.463656,-0.765550,0.536180
2014-01-17 05:00:00,-1.329714,1.112414,0.030805,2.435596,-1.505864
2014-01-17 06:00:00,0.092293,0.119048,-0.240890,1.034289,1.545428
2014-01-17 07:00:00,0.269846,0.262125,-0.132199,-0.562434,0.252164
2014-01-17 08:00:00,-0.291184,-0.772897,0.911227,0.796054,-1.063588
2014-01-17 09:00:00,0.053400,0.075898,0.389709,1.509233,1.793225
2014-01-17 10:00:00,-1.976515,0.652428,-0.303660,0.121671,-1.269053
2014-01-17 11:00:00,1.594800,-0.975951,-0.542660,1.448402,1.370462
2014-01-17 12:00:00,-1.166507,0.640889,-0.228711,0.536449,2.146364
2014-01-17 13:00:00,-0.011424,-1.113383,-0.047240,-0.711612,-0.716868
2014-01-17 14:00:00,-0.488024,0.215254,-0.720965,1.220147,-0.277999
2014-01-17 15:00:00,-0.547562,-0.185301,1.942920,0.938669,0.317219
2014-01-17 16:00:00,-0.559142,3.017925,-0.936740,1.548205,-0.390911
2014-01-17 17:00:00,0.424980,0.135133,0.538895,-1.223119,-1.220494
2014-01-17 18:00:00,-0.450298,-0.265317,-0.233198,-1.345067,0.962651
2014-01-17 19:00:00,-0.661094,-3.422645,-1.188492,0.710472,1.036608
2014-01-17 20:00:00,1.391191,0.865811,0.172967,0.655678,0.772512
2014-01-17 21:00:00,-0.299423,-0.617421,-1.704555,0.273295,0.742692
2014-01-17 22:00:00,-0.094975,0.404525,0.264841,0.521690,-1.098045
2014-01-17 23:00:00,1.753774,-0.782255,-0.207870,1.818542,0.705824
2014-01-18 00:00:00,-0.223041,0.864900,-1.776062,-0.313639,-1.277577
2014-01-18 01:00:00,0.155407,0.697918,-0.278191,-0.053894,1.786192
2014-01-18 02:00:00,0.486104,-1.175630,-0.342348,-0.406490,0.107853
2014-01-18 03:00:00,0.119303,1.014278,-0.829241,-0.085646,0.801718
2014-01-18 04:00:00,-1.104076,2.642706,-0.277257,-2.066078,-1.923830
2014-01-18 05:00:00,0.781741,0.906224,0.929179,0.059874,-0.336223
2014-01-18 06:00:00,1.617146,0.389351,-1.152040,0.294526,0.082813
2014-01-18 07:00:00,1.034053,2.287610,0.319983,-1.130048,0.091895
2014-01-18 08:00:00,-1.782991,-0.511459,1.628569,-0.825661,1.022142
2014-01-18 09:00:00,-0.217526,-0.048748,-0.278370,-0.497702,-1.087878
2014-01-18 10:00:00,0.551137,0.052420,-0.912335,2.629371,0.944385
2014-01-18 11:00:00,1.465770,1.939051,-1.559380,-0.168915,-0.469406
2014-01-18 12:00:00,-0.118859,-0.364613,2.832667,0.863749,-0.080210
2014-01-18 13:00:00,-1.081456,0.341843,-0.130370,-0.109265,0.707168
2014-01-18 14:00:00,-0.403676,-0.327651,1.355677,1.875508,1.291800
2014-01-18 15:00:00,1.025878,-1.729419,-1.237560,-0.033027,-0.159416
2014-01-18 16:00:00,-0.275366,-0.422894,0.034116,-0.812163,-1.478218
2014-01-18 17:00:00,0.363956,-0.083903,-1.102456,0.369192,2.157495
2014-01-18 18:00:00,-0.706000,1.915560,0.687460,1.181664,-0.920960
2014-01-18 19:00:00,-1.611867,-0.548395,-0.101806,0.747667,-1.446612
2014-01-18 20:00:00,0.895236,0.496174,0.132420,-0.692664,1.068261
2014-01-18 21:00:00,1.246020,1.821794,0.253481,0.628398,-1.102447
2014-01-18 22:00:00,-0.214313,0.129222,0.428537,-0.368331,-0.710656
2014-01-18 23:00:00,-0.204831,0.747762,-0.354771,-1.369797,0.850100
2014-01-19 00:00:00,-0.066026,-0.419482,1.522194,-0.732740,-0.085976
2014-01-19 01:00:00,0.538241,0.527916,0.002222,2.010840,0.672637
2014-01-19 02:00:00,0.233101,-0.476734,-0.615069,0.450665,-1.163256
2014-01-19 03:00:00,-0.398551,-0.190777,1.728454,-1.636468,-0.369613
2014-01-19 04:00:00,-2.216386,1.038707,-0.418439,0.269421,-0.171460
2014-01-19 05:00:00,1.910870,0.184417,-0.309262,1.367973,0.015591
2014-01-19 06:00:00,-0.746592,0.294398,1.503385,-0.572083,0.201133
2014-01-19 07:00:00,0.389487,0.833351,-0.996227,-0.067100,-1.172802
2014-01-19 08:00:00,-0.046828,0.553619,-0.149852,-0.522986,2.530785
2014-01-19 09:00:00,0.552302,-1.751281,0.341543,-0.659118,2.192799
2014-01-19 10:00:00,0.956224,-1.050539,0.118934,-0.152960,-1.284410
2014-01-19 11:00:00,-1.869994,-0.907861,0.390379,0.404207,-0.212524
2014-01-19 12:00:00,-1.028074,-0.110263,-0.963348,-1.816006,0.925189
2014-01-19 13:00:00,0.647301,-0.121674,-0.130044,-1.303801,0.368955
2014-01-19 14:00:00,0.286568,1.012924,1.804045,-0.788690,0.249828
2014-01-19 15:00:00,-0.587649,-0.588987,-0.543902,-0.447669,-1.003431
2014-01-19 16:00:00,-1.208588,1.054629,-0.107390,-0.378294,0.327837
2014-01-19 17:00:00,0.622469,-0.352345,-0.277104,0.441830,0.367163
2014-01-19 18:00:00,-0.145464,-1.313713,1.811274,-1.314627,0.362478
2014-01-19 19:00:00,-0.516572,-0.232564,0.611843,1.155355,-0.642480
2014-01-19 20:00:00,-1.009133,-1.491563,0.244856,-1.065291,-1.162086
2014-01-19 21:00:00,-0.949386,-0.718432,-0.071755,0.101855,-0.352821
2014-01-19 22:00:00,2.214348,0.496619,-0.173028,0.263817,-0.268236
2014-01-19 23:00:00,-0.662598,0.567702,0.709241,-0.033750,-2.512016
2014-01-20 00:00:00,-0.674472,0.369849,3.064143,0.866994,-1.303834
2014-01-20 01:00:00,0.308957,0.292448,1.599897,0.688159,0.443265
2014-01-20 02:00:00,-1.588315,0.323725,2.193861,-0.698258,0.006777
2014-01-20 03:00:00,0.309800,-0.207924,-0.670660,0.139269,0.150814
2014-01-20 04:00:00,-1.259616,-1.193760,-0.926505,0.927946,0.071469
2014-01-20 05:00:00,-0.401629,0.374760,-1.360775,0.355759,-0.052932
2014-01-20 06:00:00,0.647447,-0.820007,-1.151310,-1.782815,0.269673
2014-01-20 07:00:00,-0.900361,-0.568826,0.008063,0.581925,0.191458
2014-01-20 08:00:00,-0.004922,1.453502,1.513316,-0.621658,0.477851
2014-01-20 09:00:00,-0.524433,0.000655,0.110047,-0.829161,0.842043
2014-01-20 10:00:00,-0.224319,1.281299,-0.179286,1.184342,1.472868
2014-01-20 11:00:00,-0.084222,1.891431,1.968590,-0.729986,-1.113159
2014-01-20 12:00:00,-0.747804,-1.957238,-1.574462,0.003555,-0.078086
2014-01-20 13:00:00,-0.947250,1.433128,-1.400307,-0.519930,-1.668540
2014-01-20 14:00:00,-0.357503,0.570674,-0.166931,-0.421718,-0.542459
2014-01-20 15:00:00,1.100570,-1.602865,-0.700911,-0.422601,-0.223068
2014-01-20 16:00:00,-0.018608,-0.084237,-0.310781,-1.417964,-0.437676
2014-01-20 17:00:00,2.706823,1.247902,0.203495,0.687221,-1.581122
2014-01-20 18:00:00,1.373109,1.098458,-2.161064,0.685827,1.357596
2014-01-20 19:00:00,-0.736438,0.416781,-0.261334,-0.505470,0.540421
2014-01-20 20:00:00,0.140279,1.321808,-0.675620,1.385555,-0.917431
2014-01-20 21:00:00,1.489680,0.170509,0.251882,0.276281,0.081799
2014-01-20 22:00:00,-1.365148,0.153110,-1.102305,-0.192177,0.229942
2014-01-20 23:00:00,0.410315,-0.696155,-0.157114,1.952450,-0.992853
2014-01-21 00:00:00,0.431725,0.980600,-0.134940,1.299661,-0.897713
2014-01-21 01:00:00,-1.125837,0.874233,-0.511501,0.074437,-1.026467
2014-01-21 02:00:00,-0.814245,0.044853,-0.020114,-0.855078,-0.164934
2014-01-21 03:00:00,0.117734,-0.130216,-0.188341,1.156160,-1.577135
2014-01-21 04:00:00,0.457235,-1.139360,-0.445777,1.108700,-0.956060
2014-01-21 05:00:00,-0.892478,-0.059792,0.455803,0.774875,-0.614991
2014-01-21 06:00:00,-1.095126,-1.692781,1.146312,0.821554,-0.547933
2014-01-21 07:00:00,-0.446723,-1.930406,1.617680,-0.092635,-1.315486
2014-01-21 08:00:00,-0.166044,-1.013796,0.917438,0.801553,-0.097499
2014-01-21 09:00:00,-0.503057,-0.447576,-1.253426,1.734457,-1.801164
2014-01-21 10:00:00,-0.362786,-0.891516,1.097102,-1.234860,-0.938256
2014-01-21 11:00:00,-0.573690,0.572771,-0.992028,0.890270,-0.363403
2014-01-21 12:00:00,-0.853288,-1.197558,-1.419697,-0.097128,-2.242723
2014-01-21 13:00:00,0.781188,-0.816195,-1.209079,1.020814,-1.267095
2014-01-21 14:00:00,0.437276,0.048372,-0.618388,0.840692,1.485323
2014-01-21 15:00:00,-0.758272,-0.849984,-0.115494,-0.045877,-1.284185
2014-01-21 16:00:00,-1.688925,0.202725,0.794827,0.808177,0.648626
2014-01-21 17:00:00,1.195457,-0.996484,-0.525557,-1.300738,0.211855
2014-01-21 18:00:00,-0.802910,-0.577232,0.413820,0.041081,0.969258
2014-01-21 19:00:00,-0.384274,-0.946128,-0.457782,0.899321,-0.246713
2014-01-21 20:00:00,-0.367129,-0.304381,-1.031302,0.034828,-2.069529
2014-01-21 21:00:00,-0.641723,0.342311,0.255782,1.155071,1.270261
2014-01-21 22:00:00,0.987824,-0.715103,-3.787353,0.758868,0.973391
2014-01-21 23:00:00,0.739593,1.950820,-1.787700,0.723194,0.640859
2014-01-22 00:00:00,-0.578204,-0.255366,1.384889,0.410658,-0.617996
2014-01-22 01:00:00,0.286990,2.450552,-0.412334,0.979032,0.786104
2014-01-22 02:00:00,-0.160713,-2.965274,-0.262605,-0.820503,-0.175251
2014-01-22 03:00:00,0.204936,1.373948,-0.659564,-1.007481,-0.995228
2014-01-22 04:00:00,-1.548750,0.399034,1.007830,0.543287,0.885093
2014-01-22 05:00:00,-0.797060,0.401660,0.087202,0.517062,-0.733002
2014-01-22 06:00:00,1.219802,0.724498,-0.483691,1.602166,0.277981
2014-01-22 07:00:00,-1.246758,1.327344,0.910062,0.516170,0.854744
2014-01-22 08:00:00,0.539242,0.835669,-1.082762,0.541225,-0.539553
2014-01-22 09:00:00,-0.050328,-0.649238,-1.856143,-0.353104,0.651571
2014-01-22 10:00:00,-1.615517,-0.568476,-0.097876,1.851489,1.847067
2014-01-22 11:00:00,0.574858,0.124254,-1.450855,0.819649,0.827200
2014-01-22 12:00:00,-0.170463,-0.797625,0.909608,-0.706622,-0.309975
2014-01-22 13:00:00,-0.112271,0.876257,-0.222566,-0.226401,-0.854305
2014-01-22 14:00:00,0.221435,1.991054,0.313038,-0.627541,-0.040526
2014-01-22 15:00:00,-0.692836,-1.286689,0.106814,0.888692,0.360021
2014-01-22 16:00:00,0.545814,-0.281525,-0.344533,0.370044,-0.864400
2014-01-22 17:00:00,0.688661,-0.206928,-0.487322,-0.024950,0.932566
2014-01-22 18:00:00,-2.503355,-1.226651,0.686276,0.248494,-0.825439
2014-01-22 19:00:00,0.771221,0.683527,-0.739036,1.080209,-0.142175
2014-01-22 20:00:00,0.297717,0.338591,-0.026260,-0.093639,-0.515420
2014-01-22 21:00:00,-1.385221,-0.290315,1.048837,-0.277834,0.295894
2014-01-22 22:00:00,-1.575626,-0.670625,-0.868467,0.863423,0.859355
2014-01-22 23:00:00,0.444305,-0.831323,-0.477193,0.313698,2.177872
2014-01-23 00:00:00,-0.794585,-0.162155,-0.950575,-2.372113,-0.700055
2014-01-23 01:00:00,0.234345,-0.690894,0.312014,-0.373498,-0.346544
2014-01-23 02:00:00,1.098592,0.506772,0.749734,-0.938632,0.947109
2014-01-23 03:00:00,0.407310,0.374194,1.109376,-1.982252,-0.185050
2014-01-23 04:00:00,-0.251088,-1.117248,0.160246,-1.612988,0.053687
2014-01-23 05:00:00,0.350434,0.425491,0.854437,0.038227,0.169651
2014-01-23 06:00:00,1.257082,-0.722595,-0.524844,1.080849,0.557805
2014-01-23 07:00:00,-1.344728,-1.400647,0.761709,-0.949849,1.240647
2014-01-23 08:00:00,0.387945,0.599358,1.397666,0.087608,0.231917
2014-01-23 09:00:00,0.175940,0.447852,-1.750546,0.743921,-0.690509
2014-01-23 10:00:00,-0.835153,-1.530802,0.613407,0.206812,-2.019068
2014-01-23 11:00:00,0.487102,0.240971,0.673026,2.163597,-0.952465
2014-01-23 12:00:00,1.383681,1.362746,-2.118486,-0.244580,-0.747966
2014-01-23 13:00:00,-0.641399,-0.940018,-0.144556,1.106545,-1.232145
2014-01-23 14:00:00,0.695079,1.304254,-0.106256,1.083217,0.547762
2014-01-23 15:00:00,-0.081318,-0.049761,1.193491,1.463533,0.548052
2014-01-23 16:00:00,0.644168,1.120684,-1.820498,-0.927703,1.683670
2014-01-23 17:00:00,-0.211695,0.424090,-0.046500,-0.353780,0.198071
2014-01-23 18:00:00,-0.126809,1.257334,0.546093,-1.444750,-0.669296
2014-01-23 19:00:00,0.651665,-0.296874,0.097261,-0.237202,0.832989
2014-01-23 20:00:00,0.987040,0.991373,0.536921,0.981575,-0.388871
2014-01-23 21:00:00,-1.779089,0.486509,-0.486802,-0.513334,-0.909309
2014-01-23 22:00:00,-0.478989,-1.049465,-1.533797,0.819741,-1.193783
2014-01-23 23:00:00,-2.089587,-0.798116,0.477793,-0.554254,1.101638
2014-01-24 00:00:00,1.037340,-0.820291,-0.085124,0.551155,0.506307
2014-01-24 01:00:00,1.662858,-0.803804,0.427111,-0.510462,1.274808
2014-01-24 02:00:00,-0.357657,-1.479049,0.672744,0.566235,1.778943
2014-01-24 03:00:00,1.099914,-1.493893,-0.941249,-1.109703,0.996172
2014-01-24 04:00:00,-0.705127,0.300412,0.412939,-0.128793,0.872722
2014-01-24 05:00:00,1.696260,-0.544548,0.269801,1.703136,-0.508786
2014-01-24 06:00:00,-0.506425,0.451414,-1.329818,-0.721574,-1.450601
2014-01-24 07:00:00,-0.364695,0.534350,0.643833,-0.924397,1.317147
2014-01-24 08:00:00,0.107788,-0.733360,-0.379144,-0.458797,0.408120
2014-01-24 09:00:00,-0.872224,0.231767,0.504129,1.762682,0.506721
2014-01-24 10:00:00,0.501862,0.536199,-2.055365,-1.081858,-0.836138
2014-01-24 11:00:00,-1.134897,1.149981,-0.441835,0.200709,1.444157
2014-01-24 12:00:00,-0.223867,0.427548,0.212115,0.117873,-0.744107
2014-01-24 13:00:00,0.552852,1.885102,-1.472690,-0.886361,2.919777
2014-01-24 14:00:00,0.868611,0.773199,1.429403,0.423217,-2.261226
2014-01-24 15:00:00,-0.333780,0.465368,0.679207,-0.763177,-0.656621
2014-01-24 16:00:00,0.734206,0.969093,1.571818,0.008692,-1.467728
2014-01-24 17:00:00,-0.326325,0.441429,-1.487607,0.934485,0.811359
2014-01-24 18:00:00,-0.890061,-1.732217,0.702968,-2.490033,0.940703
2014-01-24 19:00:00,0.441457,2.024163,-0.327695,-0.678823,0.277835
2014-01-24 20:00:00,0.083352,-1.800653,2.384075,-1.347350,0.899714
2014-01-24 21:00:00,0.480274,-0.270887,0.983293,-0.103233,-0.043502
2014-01-24 22:00:00,0.160000,-0.230845,1.213430,-0.276307,-1.175228
2014-01-24 23:00:00,-0.699947,-0.006835,-1.317611,0.816678,0.722115
2014-01-25 00:00:00,0.701617,0.850685,0.104409,1.328986,1.025828
2014-01-25 01:00:00,2.394808,0.221562,0.535127,-0.650132,-0.151465
2014-01-25 02:00:00,0.814675,1.206063,1.220980,-0.203290,-1.541244
2014-01-25 03:00:00,-0.663044,0.235487,1.674053,0.563972,-1.621755
2014-01-25 04:00:00,-1.461792,-1.811123,2.235831,0.068555,-0.927816
2014-01-25 05:00:00,-0.678648,-0.264113,0.486526,-0.121182,-0.503385
2014-01-25 06:00:00,0.242915,1.586018,1.538718,-0.217886,1.080180
2014-01-25 07:00:00,0.141971,0.144799,1.101813,-0.115809,0.562542
2014-01-25 08:00:00,0.153928,-0.196712,-0.769158,1.171474,-0.632810
2014-01-25 09:00:00,0.393591,-0.534501,2.024933,0.634350,-0.951596
2014-01-25 10:00:00,-0.178424,0.870562,2.497595,2.364516,-0.338789
2014-01-25 11:00:00,-0.167875,-0.029569,1.987385,-1.116291,-0.470319
2014-01-25 12:00:00,-0.078643,0.578388,0.324825,1.016652,1.349954
2014-01-25 13:00:00,0.380981,-0.176448,-0.955123,0.733456,0.628181
2014-01-25 14:00:00,-0.230997,1.105885,-0.177875,-1.675699,-0.951583
2014-01-25 15:00:00,0.869925,0.576845,0.394528,-0.061946,-1.318367
2014-01-25 16:00:00,1.489425,0.181831,-0.063841,-0.533404,-0.532744
2014-01-25 17:00:00,0.905657,-0.498174,2.015284,0.321753,0.637361
2014-01-25 18:00:00,-2.201767,0.545541,0.896936,1.379410,2.314226
2014-01-25 19:00:00,0.129169,-0.088386,-1.239722,0.214973,0.456624
2014-01-25 20:00:00,-1.592009,1.946896,1.176983,0.320593,-1.379271
2014-01-25 21:00:00,1.880962,0.952560,1.526201,1.792871,-0.180484
2014-01-25 22:00:00,-2.069301,0.673463,-1.159353,-0.067429,-0.069679
2014-01-25 23:00:00,0.772821,0.863909,0.632974,0.696368,-0.908683
2014-01-26 00:00:00,-1.186386,-0.231540,-0.024400,1.798908,0.703172
2014-01-26 01:00:00,0.453103,-0.479322,1.490675,1.549453,1.290747
2014-01-26 02:00:00,-0.300006,-0.713441,0.143017,-0.483249,0.288078
2014-01-26 03:00:00,-0.233105,-0.890755,-0.469731,-0.217845,-1.059244
2014-01-26 04:00:00,1.270197,-0.186727,-0.594173,-0.603862,1.133337
2014-01-26 05:00:00,1.085588,-0.498110,-0.064603,0.191095,0.432608
2014-01-26 06:00:00,-1.671444,0.490629,-0.628082,1.496411,1.531349
2014-01-26 07:00:00,-0.666529,0.999370,1.609717,0.488235,0.610848
2014-01-26 08:00:00,-2.030138,0.474521,-0.415274,0.312624,-0.624768
2014-01-26 09:00:00,-2.284855,-0.458510,-0.111296,-0.141867,-1.975706
2014-01-26 10:00:00,-1.737974,-2.280675,1.047272,-1.818601,-0.891338
2014-01-26 11:00:00,0.534314,0.859266,0.037379,1.561142,-0.546468
2014-01-26 12:00:00,-0.907898,-0.287960,-0.844316,2.443841,-1.483301
2014-01-26 13:00:00,1.964072,-0.055307,1.232648,0.197736,-0.335126
2014-01-26 14:00:00,0.193267,0.819205,1.545075,-0.725530,-2.675578
2014-01-26 15:00:00,0.977119,0.079227,-0.818094,0.593767,-0.514716
2014-01-26 16:00:00,-0.045213,-0.383618,-0.924600,0.911913,0.961932
2014-01-26 17:00:00,0.015804,-0.938983,1.369659,-0.488627,0.272562
2014-01-26 18:00:00,-0.526944,0.740958,-0.484103,0.368656,-0.229893
2014-01-26 19:00:00,1.137979,-0.077939,-0.266732,-0.585512,-0.341952
2014-01-26 20:00:00,-0.130151,0.061839,0.298662,-1.674811,0.108538
2014-01-26 21:00:00,0.578041,0.551953,0.818047,1.412721,-0.509631
2014-01-26 22:00:00,-0.965708,1.039423,-0.137078,0.236433,-1.192855
2014-01-26 23:00:00,-0.432153,-0.916019,-1.018761,-0.547063,0.510123
2014-01-27 00:00:00,-1.613863,1.065777,1.734616,1.879187,0.852593
2014-01-27 01:00:00,1.545049,-0.573388,0.555595,-0.591486,-0.377639
2014-01-27 02:00:00,-1.002008,-1.447185,1.032133,-0.505505,-1.038617
2014-01-27 03:00:00,0.870357,-0.996028,0.699099,0.625786,-1.474998
2014-01-27 04:00:00,-0.689232,1.076796,0.713534,0.555457,0.271284
2014-01-27 05:00:00,-2.223206,-1.313304,0.985217,-0.082840,-0.303345
2014-01-27 06:00:00,-0.041458,0.238004,0.462332,-0.445450,-0.218978
2014-01-27 07:00:00,1.815317,-1.534830,-2.031256,-0.055577,-0.293401
2014-01-27 08:00:00,0.084407,1.668726,1.062451,-0.357577,0.245964
2014-01-27 09:00:00,2.222171,-1.715901,-0.873400,-0.860315,1.212665
2014-01-27 10:00:00,-1.104817,0.202366,1.854450,-0.690126,0.012242
2014-01-27 11:00:00,1.120442,-1.505462,-0.399894,0.378175,1.347747
2014-01-27 12:00:00,0.031015,0.331215,-0.818581,-0.079187,-0.479590
2014-01-27 13:00:00,0.434814,-0.651257,-1.773134,0.054846,-0.598263
2014-01-27 14:00:00,-1.108666,-1.535098,1.277286,-0.847778,2.129982
2014-01-27 15:00:00,-1.043955,-1.463945,0.884905,-0.866611,0.339021
2014-01-27 16:00:00,0.517893,-0.056309,0.910249,0.408159,1.380761
2014-01-27 17:00:00,-0.432424,-1.681156,-0.212913,-0.039264,-0.205174
2014-01-27 18:00:00,-0.570459,-0.738163,0.193664,1.083795,-1.236965
2014-01-27 19:00:00,-1.163074,-0.028377,0.819192,-1.304998,0.879230
2014-01-27 20:00:00,0.670754,-0.637546,0.615747,1.131373,-1.212438
2014-01-27 21:00:00,0.226088,1.035907,-1.376786,-1.143789,3.115510
2014-01-27 22:00:00,0.411959,-0.952845,0.387856,0.934754,0.514401
2014-01-27 23:00:00,-0.468651,0.474466,0.934712,-0.316366,-1.822955
2014-01-28 00:00:00,-0.720435,0.333240,0.154838,0.257579,0.868231
2014-01-28 01:00:00,0.268517,1.315389,1.208726,-1.275122,-0.857745
2014-01-28 02:00:00,0.449535,-0.915565,0.913645,-0.535717,0.261470
2014-01-28 03:00:00,1.468965,0.549649,0.768987,-0.245034,-1.059004
2014-01-28 04:00:00,0.510809,-1.567857,0.206970,1.753922,-0.441567
2014-01-28 05:00:00,0.216509,-1.252873,-0.330122,0.542925,0.252504
2014-01-28 06:00:00,1.546554,0.474963,0.747442,1.025767,-0.275096
2014-01-28 07:00:00,-1.337419,2.382002,0.344449,-0.517845,1.028440
2014-01-28 08:00:00,-0.961615,0.545913,-0.129397,1.139147,-1.593525
